price,bedrooms,size,location,property_type,date_sold
12000000,3,120,Westlands,Apartment,11/11/2023
33500000,5,302,Kilimani,Apartment,23/12/2025
28000000,3,100,Westlands,Apartment,19/04/2024
30000000,3,150,Westlands,Apartment,31/12/2025
4900000,1,49,Westlands,Apartment,25/02/2021
30000000,3,150,Westlands,Apartment,06/05/2022
4900000,1,49,Westlands,Apartment,16/01/2023
20100000,4,200,Kilimani,Apartment,06/01/2022
26000000,4,228,Kileleshwa,Apartment,06/07/2023
26000000,4,228,Kileleshwa,Apartment,14/12/2024
26000000,4,228,Kileleshwa,Apartment,18/03/2025
26000000,4,228,Kileleshwa,Apartment,23/10/2023
10700000,2,113,Kilimani,Apartment,17/05/2024
10700000,2,113,Kilimani,Apartment,25/06/2025
10700000,2,113,Kilimani,Apartment,17/08/2022
27000000,3,150,Riverside,Apartment,22/02/2023
16700000,2,142,Westlands,Apartment,07/09/2025
13200000,2,132,Westlands,Apartment,24/12/2023
10300000,1,88,Westlands,Apartment,10/07/2023
9000000,1,76,Westlands,Apartment,08/11/2022
6100000,1,52,Westlands,Apartment,12/11/2025
5000000,1,43,Westlands,Apartment,26/07/2025
7500000,2,102,Ruaka,Apartment,24/06/2023
17500000,4,174,Kilimani,Apartment,04/11/2021
110000000,4,55,Loresho,House,19/08/2023
16000000,2,132,Westlands,Apartment,13/10/2023
19500000,3,152,Westlands,Apartment,01/10/2024
9600000,1,87,Westlands,Apartment,22/01/2021
21500000,4,238,Kileleshwa,Apartment,21/06/2022
11000000,3,110,Kileleshwa,Apartment,03/12/2021
14990000,2,901,Westlands,Apartment,17/07/2022
65000000,5,450,Lavington,House,19/06/2023
65000000,5,450,Lavington,House,23/12/2022
41500000,4,314,Westlands,Apartment,28/06/2024
13900000,2,125,Westlands,Apartment,28/12/2023
24000000,3,205,Kileleshwa,Apartment,29/05/2023
8000000,2,80,Westlands,Apartment,08/07/2021
7600000,2,76,Westlands,Apartment,17/11/2025
150000000,5,800,Karen,House,01/01/2023
150000000,5,800,Karen,House,08/02/2024
27000000,4,202,Westlands,Apartment,02/05/2021
11000000,3,110,Lavington,Apartment,14/02/2021
12800000,2,136,Kileleshwa,Apartment,30/08/2024
12700000,2,135,Kileleshwa,Apartment,28/11/2021
11200000,2,119,Kileleshwa,Apartment,23/08/2021
10400000,2,111,Kileleshwa,Apartment,08/06/2021
8200000,1,82,Kileleshwa,Apartment,04/11/2023
6500000,1,66,Kileleshwa,Apartment,02/06/2022
6300000,1,64,Kileleshwa,Apartment,26/08/2022
5800000,1,58,Kileleshwa,Apartment,16/04/2024
31300000,3,219,Westlands,Apartment,16/08/2025
8800000,1,120,Westlands,Apartment,25/12/2021
6800000,2,68,Kileleshwa,Apartment,12/12/2022
4800000,1,50,Syokimau,Apartment,18/01/2023
20100000,4,200,Kileleshwa,Apartment,05/06/2023
13000000,4,130,Kileleshwa,Apartment,08/03/2025
11200000,2,119,Kileleshwa,Apartment,30/09/2021
17000000,4,170,Kileleshwa,Apartment,17/01/2023
9700000,3,140,Athi River,Apartment,07/06/2023
160000000,5,620,Karen,House,01/02/2021
350000000,5,6,Runda,House,23/09/2021
4000000,1,40,Syokimau,Apartment,12/09/2024
8000000,1,55,Westlands,Apartment,04/04/2021
7500000,2,109,Syokimau,Apartment,15/03/2024
25000000,3,150,Kilimani,Apartment,03/01/2023
7500000,2,109,Syokimau,Apartment,17/05/2024
4800000,1,50,Syokimau,Apartment,05/05/2021
12656700,1,70,Westlands,Apartment,16/12/2025
9950000,4,143,Kitengela,House,17/08/2025
4000000,1,40,Lavington,Apartment,13/08/2024
6000000,1,56,Kilimani,Apartment,09/05/2024
6000000,1,56,Kilimani,Apartment,06/11/2021
8500000,1,7345,Westlands,Apartment,15/01/2021
12500000,4,150,Ongata Rongai,House,13/04/2021
10500000,3,100,Ongata Rongai,House,29/12/2023
6800000,2,68,Lavington,Apartment,28/10/2024
24270000,3,173,Kilimani,Apartment,29/09/2023
168350000,5,740,Karen,House,16/06/2023
168350000,5,740,Karen,House,18/12/2023
7000000,2,70,Kileleshwa,Apartment,17/11/2024
7800000,1,58,Westlands,Apartment,09/03/2024
7800000,1,58,Westlands,Apartment,20/08/2021
7800000,1,58,Westlands,Apartment,18/04/2024
86000000,6,600,Lavington,House,25/06/2024
115000000,4,500,Loresho,House,22/12/2021
18500000,3,190,Kileleshwa,Apartment,03/02/2022
33500000,5,302,Kilimani,Apartment,23/12/2024
8500000,1,72,Westlands,Apartment,25/04/2025
7600000,1,67,Westlands,Apartment,26/01/2022
8500000,1,72,Westlands,Apartment,15/03/2022
7600000,1,67,Westlands,Apartment,10/09/2023
8000000,3,80,Syokimau,Apartment,29/04/2025
11000000,3,110,Kilimani,Apartment,16/06/2022
84000000,4,302,Kilimani,Apartment,22/09/2025
7000000,2,70,Kilimani,Apartment,06/08/2022
20100000,4,200,Kilimani,Apartment,08/07/2022
20100000,4,200,Kilimani,Apartment,29/01/2021
13000000,4,130,Kilimani,Apartment,07/01/2022
24000000,3,205,Kileleshwa,Apartment,21/06/2025
24000000,3,205,Kileleshwa,Apartment,31/10/2025
24000000,3,205,Kileleshwa,Apartment,20/07/2021
120000000,4,6,Loresho,House,04/11/2025
5590000,1,43,Westlands,Apartment,14/01/2023
17250000,2,138,Westlands,Apartment,26/03/2023
6760000,1,52,Westlands,Apartment,17/11/2024
9000000,1,74,Westlands,Apartment,08/12/2022
26500000,3,2600,Nyali,Apartment,15/10/2022
27200000,4,400,Westlands,Apartment,11/09/2025
260000000,6,800,Runda,House,22/09/2023
180000000,6,8,Muthaiga,House,04/02/2023
11000000,3,110,Kileleshwa,Apartment,26/11/2023
6000000,2,60,Syokimau,Apartment,12/07/2024
7000000,2,70,Syokimau,Apartment,25/06/2021
6600000,1,60,Parklands,Apartment,21/08/2024
260000000,6,800,Runda,House,16/12/2022
260000000,6,800,Runda,House,11/08/2023
260000000,6,800,Runda,House,07/08/2022
26300000,4,230,Kilimani,Apartment,29/11/2024
14300000,2,12945,Westlands,Apartment,13/01/2022
12500000,2,10558,Westlands,Apartment,21/05/2022
19030000,2,131,Westlands,Apartment,22/12/2024
20500000,3,226,Kileleshwa,Apartment,28/03/2022
20500000,3,226,Kileleshwa,Apartment,12/09/2025
20500000,3,226,Kileleshwa,Apartment,01/02/2024
20500000,3,226,Kileleshwa,Apartment,26/06/2022
20500000,3,226,Kileleshwa,Apartment,30/01/2022
20500000,3,226,Kileleshwa,Apartment,09/07/2023
20500000,3,226,Kileleshwa,Apartment,11/07/2021
20500000,3,226,Kileleshwa,Apartment,26/10/2025
20500000,3,226,Kileleshwa,Apartment,02/10/2025
20500000,3,226,Kileleshwa,Apartment,07/12/2023
20500000,3,226,Kileleshwa,Apartment,19/03/2024
20500000,3,226,Kileleshwa,Apartment,24/07/2023
9760000,2,78,Westlands,Apartment,30/08/2023
10500000,2,100,Kilimani,Apartment,19/06/2023
7000000,2,60,Kilimani,Apartment,26/04/2023
12500000,2,105,Kilimani,Apartment,28/01/2023
7000000,2,60,Kilimani,Apartment,08/07/2023
12500000,2,105,Kilimani,Apartment,01/05/2022
19018000,3,142,Westlands,Apartment,17/12/2023
6800000,2,68,Kilimani,Apartment,27/04/2023
9500000,2,120,Lavington,Apartment,20/04/2023
11000000,3,110,Lavington,Apartment,26/02/2023
21000000,4,210,Westlands,Apartment,17/07/2021
12500000,2,105,Kilimani,Apartment,11/03/2022
15000000,4,150,Westlands,Apartment,01/11/2024
20100000,4,200,Lavington,Apartment,10/08/2023
13000000,4,130,Lavington,Apartment,20/02/2022
17000000,4,170,Lavington,Apartment,20/09/2021
14000000,4,147,Ongata Rongai,Apartment,19/06/2023
24270000,3,173,Kilimani,Apartment,22/08/2025
24270000,3,173,Kilimani,Apartment,08/09/2024
24270000,3,173,Kilimani,Apartment,24/04/2022
24270000,3,173,Kilimani,Apartment,28/10/2025
24270000,3,173,Kilimani,Apartment,27/01/2024
24270000,3,173,Kilimani,Apartment,12/05/2025
12000000,3,120,Westlands,Apartment,15/01/2023
7000000,1,55,South C,Apartment,15/08/2021
120000000,4,6,Loresho,House,18/06/2021
170000000,5,771,Karen,House,01/05/2025
160000000,5,620,Karen,House,21/08/2024
12770000,2,94,Westlands,Apartment,23/02/2023
8200000,1,80,Westlands,Apartment,26/01/2021
69000000,5,400,Lavington,House,26/08/2024
13500000,2.5,145,Kileleshwa,Apartment,20/06/2022
9600000,1,87,Westlands,Apartment,02/06/2022
24270000,3,173,Kilimani,Apartment,30/04/2025
9600000,1,78,Westlands,Apartment,27/01/2023
24000000,3,203,Lavington,Apartment,18/07/2025
4500000,1,45,Westlands,Apartment,03/11/2021
4500000,1,45,Westlands,Apartment,14/10/2021
12000000,3,120,Westlands,Apartment,31/03/2021
4000000,1,40,Syokimau,Apartment,26/05/2021
10700000,2,110,Kilimani,Apartment,13/04/2025
10700000,2,110,Kilimani,Apartment,26/02/2025
10700000,2,110,Kilimani,Apartment,23/01/2022
10700000,2,110,Kilimani,Apartment,03/10/2024
10700000,2,110,Kilimani,Apartment,21/04/2024
10700000,2,110,Kilimani,Apartment,25/05/2024
10700000,2,110,Kilimani,Apartment,15/06/2023
10700000,2,110,Kilimani,Apartment,03/12/2025
10700000,2,110,Kilimani,Apartment,08/02/2025
17100000,3,170,Kilimani,Apartment,11/08/2022
17100000,3,170,Kilimani,Apartment,28/08/2025
17100000,3,170,Kilimani,Apartment,03/12/2024
17100000,3,170,Kilimani,Apartment,27/07/2025
11000000,3,110,Kilimani,Apartment,18/09/2024
2290000,1,36,Lower Kabete,Apartment,08/04/2025
23000000,4,251,Kileleshwa,Apartment,16/02/2022
25000000,4,340,Kileleshwa,Apartment,04/05/2021
11000000,3,110,Kileleshwa,Apartment,20/05/2024
4310000,1,51,Lower Kabete,Apartment,25/07/2022
96000000,6,77,Lavington,House,31/08/2025
96000000,6,77,Lavington,House,28/06/2023
30000000,3,871,Kilimani,Apartment,02/12/2023
26000000,4,228,Kileleshwa,Apartment,06/04/2021
260000000,6,600,Runda,House,18/04/2021
260000000,6,600,Runda,House,17/01/2023
29400000,4,288,Kilimani,Apartment,22/09/2022
39000000,6,433,Kilimani,Apartment,28/03/2024
9500000,3,33,Kikuyu,House,23/09/2023
4900000,1,49,Westlands,Apartment,30/11/2021
9000000,1,81,Westlands,Apartment,06/07/2025
8700000,1,68,Westlands,Apartment,20/08/2023
9000000,1,81,Westlands,Apartment,04/02/2021
8700000,1,68,Westlands,Apartment,26/06/2023
18000000,4,254,Westlands,Apartment,19/12/2025
11000000,3,110,Lavington,Apartment,25/05/2021
18000000,4,254,Westlands,Apartment,02/07/2025
55000000,4,300,Westlands,House,14/08/2023
6820000,1,58,Kilimani,Apartment,14/08/2024
20100000,4,200,Kileleshwa,Apartment,20/10/2023
13000000,4,130,Kileleshwa,Apartment,21/03/2021
17000000,4,170,Kileleshwa,Apartment,24/09/2022
8120000,1,61,Westlands,Apartment,18/01/2021
15500000,3,160,Kileleshwa,Apartment,20/04/2025
10900000,2,170,Kilimani,Apartment,23/04/2024
26800000,4,269,Kilimani,Apartment,14/02/2023
3000000,1,55,Kitengela,Apartment,01/09/2024
7000000,2,70,Lavington,Apartment,21/07/2022
19000000,3,180,Kileleshwa,Apartment,13/10/2021
19000000,3,180,Kileleshwa,Apartment,10/11/2022
8000000,2,80,Westlands,Apartment,01/10/2022
7600000,2,76,Westlands,Apartment,13/07/2023
230000,5,200,Westlands,Apartment,10/08/2024
8000000,2,80,Westlands,Apartment,17/11/2021
7600000,2,76,Westlands,Apartment,09/03/2022
230000,5,200,Westlands,Apartment,30/10/2025
9500000,2,76,Westlands,Apartment,02/11/2024
10300000,2,81,Westlands,Apartment,20/05/2021
5200000,1,57,Westlands,Apartment,09/04/2022
9000000,2,82,Westlands,Apartment,02/12/2022
15620000,3,152,Westlands,Apartment,03/06/2025
6800000,2,68,Kileleshwa,Apartment,19/06/2025
9000000,2,82,Westlands,Apartment,03/05/2021
5300000,3,88,Ongata Rongai,Apartment,09/05/2025
7900000,1,70,Upper Hill,Apartment,17/04/2025
7900000,1,70,Upper Hill,Apartment,02/08/2021
11000000,2,102,Westlands,Apartment,10/04/2023
8500000,1,72,Westlands,Apartment,14/11/2023
7600000,1,67,Westlands,Apartment,31/08/2024
7900000,1,90,Kilimani,Apartment,26/02/2022
7000000,2,70,Kilimani,Apartment,01/07/2021
20100000,4,200,Kilimani,Apartment,09/06/2021
13000000,4,130,Kilimani,Apartment,09/12/2024
17000000,4,170,Kilimani,Apartment,10/04/2021
6800000,2,68,Lavington,Apartment,19/11/2021
6440000,1,53,Westlands,Apartment,07/03/2025
170000000,5,7007,Karen,House,15/09/2021
120000000,4,6,Loresho,House,10/07/2023
8300000,2,90,Kileleshwa,Apartment,26/04/2022
5300000,1,50,Kileleshwa,Apartment,03/05/2023
8300000,2,90,Kileleshwa,Apartment,02/11/2021
19018000,3,127,Westlands,Apartment,13/11/2024
20000000,3,150,Kilimani,Apartment,16/02/2025
7400000,1,59,Kilimani,Apartment,18/05/2025
5650000,1,45,Kilimani,Apartment,29/03/2025
11420000,2,11717,Kilimani,Apartment,18/07/2025
6500000,1,60,Westlands,Apartment,19/10/2023
22900000,3,150,Kileleshwa,Apartment,16/03/2022
24000000,3,205,Kileleshwa,Apartment,21/04/2022
4800000,2,50,Syokimau,Apartment,16/07/2021
21000000,4,210,Westlands,Apartment,24/02/2024
15000000,4,150,Westlands,Apartment,17/03/2025
20100000,4,200,Lavington,Apartment,27/05/2021
13000000,4,130,Lavington,Apartment,03/09/2023
17000000,4,170,Lavington,Apartment,03/04/2021
4000000,1,40,Lavington,Apartment,13/10/2025
30000000,2.5,132,Riverside,Apartment,15/08/2023
15950000,2.5,145,Westlands,Apartment,05/02/2021
15950000,2.5,145,Westlands,Apartment,03/06/2023
8000000,3,80,Syokimau,Apartment,05/01/2024
11000000,3,110,Kilimani,Apartment,15/10/2025
11500000,2,112,Kilimani,Apartment,27/01/2022
10500000,2,102,Kilimani,Apartment,07/10/2024
9500000,2,92,Kilimani,Apartment,17/12/2025
6900000,1,60,Kilimani,Apartment,17/06/2025
26000000,4,71,Langata,House,20/11/2021
9700000,3,146,Syokimau,Apartment,09/12/2024
9700000,3,146,Syokimau,Apartment,14/09/2024
26000000,4,71,Langata,House,17/09/2022
9700000,3,146,Syokimau,Apartment,07/02/2021
9700000,3,146,Syokimau,Apartment,03/10/2025
9000000,3,90,Syokimau,Apartment,01/12/2025
11000000,3,110,Kilimani,Apartment,09/12/2025
3720000,2,64,Ruiru,Apartment,17/01/2022
11000000,3,110,Kileleshwa,Apartment,11/08/2024
6500000,4,33,Ongata Rongai,House,08/04/2023
6500000,4,33,Ongata Rongai,House,11/06/2022
4000000,1,40,Lavington,Apartment,27/04/2022
155000000,5,6,Lavington,House,26/02/2022
5200000,1,70,Mirema,Apartment,11/02/2021
14100000,2,105,Westlands,Apartment,28/07/2025
160000000,5,620,Karen,House,11/01/2024
11000000,3,110,Kileleshwa,Apartment,04/05/2024
7600000,2,75,Kilimani,Apartment,17/05/2021
7600000,2,75,Kilimani,Apartment,30/11/2023
7600000,2,75,Kilimani,Apartment,07/02/2022
7600000,2,75,Kilimani,Apartment,06/07/2024
7600000,2,75,Kilimani,Apartment,20/08/2021
7600000,2,75,Kilimani,Apartment,31/12/2022
7600000,2,75,Kilimani,Apartment,25/06/2023
19000000,4,193,Kilimani,Apartment,13/04/2022
41000000,5,367,Kileleshwa,Apartment,30/12/2022
11000000,3,110,Lavington,Apartment,13/04/2024
400000000,4,455,Muthaiga,House,08/02/2023
105000000,5,5100,Karen,House,15/11/2023
5700000,1,65,Syokimau,Apartment,21/01/2021
18200000,2,125,Westlands,Apartment,08/05/2023
400000000,4,455,Muthaiga,House,04/07/2025
19000000,3,175,Kileleshwa,Apartment,30/10/2024
9000000,1,81,Westlands,Apartment,14/10/2023
6820000,1,51,Westlands,Apartment,01/10/2021
14950000,2,135,Westlands,Apartment,17/11/2025
13950000,2,130,Westlands,Apartment,24/11/2024
11000000,3,110,Lavington,Apartment,06/12/2021
8500000,3,1700,Bombolulu,Apartment,12/08/2024
6000000,2,60,Syokimau,Apartment,01/02/2021
7000000,2,70,Syokimau,Apartment,14/06/2021
7000000,2,70,Syokimau,Apartment,15/02/2025
19000000,3,140,Westlands,Apartment,30/08/2023
22000000,4,230,Kileleshwa,Apartment,07/05/2022
26500000,3,2500,Nyali,Apartment,26/06/2025
20100000,4,200,Kileleshwa,Apartment,09/11/2025
13000000,4,130,Kileleshwa,Apartment,25/11/2024
17000000,4,170,Kileleshwa,Apartment,09/04/2022
24600000,3,160,Westlands,Apartment,03/10/2022
100000000,5,300,Lavington,House,25/12/2024
10000000,2,95,Westlands,Apartment,22/10/2021
8700000,2,110,Syokimau,Apartment,23/02/2023
8700000,2,110,Syokimau,Apartment,15/06/2023
16000000,2,117,Kilimani,Apartment,12/12/2021
9000000,2,1,Lavington,Apartment,04/09/2021
4000000,1,40,Kileleshwa,Apartment,22/08/2022
4500000,1,49,Westlands,Apartment,17/02/2023
15100000,3,118,Westlands,Apartment,23/11/2024
26300000,4,230,Kilimani,Apartment,04/01/2025
33500000,5,302,Kilimani,Apartment,11/10/2021
85000000,4,300,Karen,House,28/09/2023
4000000,1,40,Kilimani,Apartment,15/03/2021
260000000,6,800,Runda,House,03/07/2021
15500000,2,136,Westlands,Apartment,27/09/2022
7000000,2,70,Lavington,Apartment,25/03/2024
180000000,6,77,Muthaiga,House,02/01/2021
85000000,5,5,Kitisuru,House,16/12/2024
4800000,1,50,Syokimau,Apartment,10/10/2025
7000000,2,70,Kileleshwa,Apartment,18/05/2022
21000000,5,110,Ngong,House,15/05/2022
10000000,2,88,Kilimani,Apartment,23/09/2025
110000000,4,55,Loresho,House,12/01/2023
7000000,2,70,Kilimani,Apartment,06/10/2025
20100000,4,200,Kilimani,Apartment,27/09/2024
13000000,4,130,Kilimani,Apartment,04/08/2023
7000000,2,70,Kilimani,Apartment,23/06/2021
17000000,4,170,Kilimani,Apartment,07/02/2021
16000000,4,200,Ruiru,House,20/08/2022
17000000,4,170,Kilimani,Apartment,03/08/2023
16000000,4,200,Ruiru,House,25/04/2022
19200000,3,142,Westlands,Apartment,05/09/2022
12600000,3,127,Kilimani,Apartment,03/10/2024
12000000,3,122,Kilimani,Apartment,10/02/2022
10800000,2,108,Kilimani,Apartment,09/04/2021
10200000,2,103,Kilimani,Apartment,24/01/2024
11000000,2,111,Kilimani,Apartment,02/02/2022
10500000,2,105,Kilimani,Apartment,27/04/2021
19200000,3,142,Westlands,Apartment,03/10/2022
9400000,2,95,Kilimani,Apartment,15/03/2022
8600000,2,87,Kilimani,Apartment,31/12/2024
9000000,3,145,Ngong,House,02/01/2021
9000000,3,145,Ngong,House,22/03/2021
9000000,3,145,Ngong,House,19/10/2024
4000000,1,40,Kilimani,Apartment,06/09/2023
260000000,5,7,Runda,House,08/01/2024
6800000,2,68,Kileleshwa,Apartment,19/02/2023
7500000,2,109,Syokimau,Apartment,05/07/2025
7500000,2,109,Syokimau,Apartment,05/01/2022
15000000,4,150,Westlands,Apartment,08/08/2021
20100000,4,200,Lavington,Apartment,21/03/2022
17000000,4,170,Lavington,Apartment,19/08/2022
13000000,4,130,Lavington,Apartment,03/10/2025
17000000,4,170,Lavington,Apartment,07/07/2023
28000000,4,272,Kileleshwa,Apartment,05/01/2025
21750000,3,198,Westlands,Apartment,26/01/2022
11500000,3,120,Kileleshwa,Apartment,16/01/2023
75000000,5,600,Lavington,House,27/10/2022
15100000,3,118,Westlands,Apartment,23/02/2023
9000000,3,90,Syokimau,Apartment,18/01/2021
15100000,3,118,Westlands,Apartment,05/08/2022
9000000,3,90,Syokimau,Apartment,04/12/2021
11000000,3,110,Kilimani,Apartment,04/10/2023
20100000,4,200,Lavington,Apartment,17/05/2021
32500000,3,205,Kilimani,Apartment,29/07/2025
26500000,4,230,Kilimani,Apartment,01/08/2023
11000000,3,110,Kileleshwa,Apartment,03/05/2022
11000000,3,110,Kileleshwa,Apartment,16/11/2021
13500000,4,176,Syokimau,Apartment,11/09/2025
260000000,5,7,Runda,House,22/08/2024
20100000,4,200,Kileleshwa,Apartment,01/01/2021
4500000,1,45,Westlands,Apartment,30/12/2022
12000000,3,120,Westlands,Apartment,25/12/2024
12000000,3,120,Westlands,Apartment,06/01/2021
13500000,4,176,Syokimau,Apartment,27/04/2022
4000000,1,40,Syokimau,Apartment,11/01/2022
10500000,3,288,Nyali,House,21/07/2022
11000000,3,110,Lavington,Apartment,08/04/2022
8000000,3,80,Syokimau,Apartment,18/02/2025
11000000,3,110,Kilimani,Apartment,26/05/2023
35000000,4,56,Runda,House,23/05/2024
13500000,2,125,Westlands,Apartment,13/02/2024
8000000,4,1,Kitengela,House,30/10/2022
11000000,3,110,Kileleshwa,Apartment,13/09/2024
13000000,4,130,Kileleshwa,Apartment,27/04/2024
17000000,4,170,Kileleshwa,Apartment,10/03/2025
27300000,4,230,Kilimani,Apartment,05/07/2021
22400000,4,260,Machakos,House,24/12/2024
23200000,3,172,Westlands,Apartment,19/07/2025
7800000,1,65,Westlands,Apartment,29/12/2024
7800000,1,65,Westlands,Apartment,10/11/2024
7800000,1,65,Westlands,Apartment,18/12/2022
18000000,3,143,Kilimani,Apartment,18/10/2024
13500000,2,100,Westlands,Apartment,07/05/2024
8800000,1,65,Westlands,Apartment,15/09/2023
36300000,4,275,Westlands,Apartment,08/10/2021
51000000,5,387,Westlands,Apartment,08/10/2021
13000000,2,101,Westlands,Apartment,05/03/2021
83000000,4,250,Karen,House,27/09/2022
11000000,3,110,Lavington,Apartment,27/02/2022
13000000,2,101,Westlands,Apartment,20/02/2025
83000000,4,250,Karen,House,04/01/2023
11000000,3,110,Lavington,Apartment,14/10/2022
10110000,2,991,Kilimani,Apartment,07/11/2023
7000000,2,70,Lavington,Apartment,10/02/2024
11000000,3,110,Lavington,Apartment,08/12/2024
20100000,4,200,Kileleshwa,Apartment,30/09/2023
8700000,2,110,Syokimau,Apartment,05/08/2025
28000000,4,234,Kiambu Road,House,18/08/2022
28000000,4,234,Kiambu Road,House,29/05/2023
110000,4,219,Parklands,Apartment,28/07/2023
75000000,3,900,Kilifi,House,04/12/2025
150000000,5,450,Karen,House,30/05/2022
7000000,2,70,Kilimani,Apartment,15/03/2022
8150000,2,88,Kileleshwa,Apartment,23/04/2022
19000000,2.5,130,Upper Hill,Apartment,03/07/2021
9700000,2,87,Kilimani,Apartment,01/11/2021
7150000,1,65,Kilimani,Apartment,21/04/2024
